bg_geoid,municipio,building_count,osm_pv_count,detected_pv_count,overlap_count,total_detected_area_deg2,detected_pv_rate,annual_flux_mean_kwh_per_kw_yr,flux_pixel_count,median_household_income_usd,total_housing_units,tenure_total,tenure_owner_occupied,tenure_renter_occupied,race_total,nh_white_alone,nh_black_alone,nh_aian_alone,nh_asian_alone,nh_nhpi_alone,nh_other_alone,nh_two_or_more,hispanic_or_latino,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,pct_owner_occupied,pct_bachelor_plus,diversity_index,urban_block_count,total_urban_pop,total_urban_housing_units,urban_land_area_m2,pct_urban_pop,pct_urban_population,pct_urban_housing_units,pct_urban_land_area,is_urban
720714101001,Isabela,2268,0,178,0,1.6701352397548602e-06,0.07848324514991181,1569.3207513731184,108936,23989.0,1067,772,510,262,2378,0,0,0,0,0,0,0,2378,1927,161,16,0,0,0.6606217616580311,0.09185262065386611,0.0,12,2269.0,991.0,6872327.0,1.9991189427312774,1.9991189427312774,1.2325870646766168,0.7113068814010174,true
720714101002,Isabela,1136,0,55,0,3.4784929553914914e-07,0.04841549295774648,,0,33235.0,532,456,225,231,1109,0,0,0,0,0,0,0,1109,951,301,41,0,0,0.4934210526315789,0.35962145110410093,0.0,14,1201.0,602.0,4255918.0,0.7798701298701298,0.7798701298701298,1.034364261168385,1.0,true
720714101003,Isabela,2016,11,220,4,2.044530367113986e-06,0.10912698412698413,1589.5477714030428,4201785,41515.0,1116,800,621,179,2386,0,0,0,0,0,0,0,2386,1800,509,65,17,0,0.77625,0.3283333333333333,0.0,12,2215.0,1012.0,6426971.0,0.8393330807123911,0.8393330807123911,0.856175972927242,0.988671529900334,true
720714102001,Isabela,930,7,70,3,4.5566553702237206e-07,0.07526881720430108,1663.9596821894254,11118,21316.0,817,522,413,109,1562,26,37,0,0,0,0,0,1499,1412,269,31,0,0,0.7911877394636015,0.21246458923512748,0.07820090136910385,16,1140.0,716.0,1153690.0,0.9306122448979591,0.9306122448979591,0.839390386869871,1.0,true
720714102002,Isabela,1253,0,98,0,9.890138927972846e-07,0.0782122905027933,1581.1198194764556,1918264,25755.0,693,473,273,200,1399,0,0,0,0,0,0,0,1399,1090,418,21,0,0,0.5771670190274841,0.40275229357798165,0.0,11,1448.0,687.0,1099736.0,0.8522660388463802,0.8522660388463802,0.9828326180257511,1.0,true
720714103001,Isabela,431,4,37,1,5.373208831605052e-07,0.08584686774941995,1695.5975112296871,120581,15592.0,449,329,194,135,974,12,0,0,0,0,0,0,962,755,134,31,12,0,0.5896656534954408,0.23443708609271524,0.024337076093418508,13,644.0,364.0,260247.0,0.7007616974972797,0.7007616974972797,0.8666666666666667,1.0,true
720714103002,Isabela,711,22,70,8,6.002896598976106e-07,0.09845288326300984,1647.1266633577761,322051,36118.0,565,331,242,89,765,61,0,0,0,0,0,0,704,553,145,13,35,14,0.7311178247734139,0.3743218806509946,0.14676064761416563,14,1079.0,591.0,939633.0,1.110082304526749,1.110082304526749,0.9036697247706422,0.4389364433382663,true
720714103003,Isabela,572,26,42,6,1.8707181732303994e-07,0.07342657342657342,1621.2555822046552,579534,20921.0,613,404,239,165,900,0,0,0,0,0,0,0,900,781,134,20,0,0,0.5915841584158416,0.19718309859154928,0.0,26,623.0,499.0,229272.0,0.875,0.875,0.9007220216606499,1.0,true
720714104011,Isabela,1990,0,222,0,3.213120266987089e-06,0.11155778894472362,1555.3129161757,261273,21974.0,908,556,413,143,1767,21,0,0,0,0,0,0,1746,1435,472,87,5,46,0.7428057553956835,0.4250871080139373,0.023486615108338826,18,1787.0,945.0,5151622.0,0.8017048003589053,0.8017048003589053,0.8923512747875354,1.0,true
720714104012,Isabela,1821,0,183,0,1.969170773182847e-06,0.10049423393739704,,0,19150.0,939,500,257,243,1326,42,0,0,0,0,0,0,1284,1198,203,59,0,0,0.514,0.21869782971619364,0.06134190536639306,20,1715.0,1039.0,5043236.0,1.0806553245116572,1.0806553245116572,1.0307539682539681,1.0,true
720714104031,Isabela,1309,24,85,5,9.643417565982033e-07,0.06493506493506493,1626.6967525322027,5316512,,611,403,178,225,1210,0,0,0,0,0,0,0,1210,1159,9,0,0,0,0.44168734491315137,0.007765314926660914,0.0,8,1406.0,723.0,1513191.0,1.0361090641120119,1.0361090641120119,1.0447976878612717,1.0,true
720714104032,Isabela,1168,0,105,0,9.417778155162093e-07,0.0898972602739726,1603.587387355032,1042353,,556,326,222,104,1353,29,0,0,0,0,0,0,1324,924,223,114,0,0,0.6809815950920245,0.3647186147186147,0.04194888149244336,11,1017.0,455.0,5528707.0,0.6235438381361128,0.6235438381361128,0.9027777777777778,1.0,true
720714104033,Isabela,2334,0,243,0,2.624681237208641e-06,0.10411311053984576,1669.0689044919518,1210121,35030.0,1143,867,685,182,2697,28,0,0,0,0,0,0,2669,1695,229,0,121,0,0.790080738177624,0.20648967551622419,0.020548243705601932,28,2452.0,1124.0,4650668.0,1.047863247863248,1.047863247863248,0.9648068669527897,1.0,true
720714104041,Isabela,1062,2,81,1,8.414281780423178e-07,0.07627118644067797,1630.298861882088,5282139,26528.0,649,509,321,188,1591,0,0,0,0,0,0,83,1508,1141,190,17,0,0,0.630648330058939,0.18141980718667836,0.0988938012018421,7,1194.0,540.0,1252714.0,1.0825022665457842,1.0825022665457842,1.0424710424710424,1.0,true
720714104042,Isabela,1262,2,74,0,8.681903678806981e-07,0.058637083993660855,1612.284434309829,6403259,15000.0,677,412,327,85,1348,0,0,0,0,0,82,74,1192,1064,99,25,0,0,0.7936893203883495,0.11654135338345864,0.2113472866715389,11,1674.0,766.0,1825093.0,1.1450068399452804,1.1450068399452804,1.2745424292845258,1.0,true
720714105001,Isabela,754,7,37,1,6.73109940719843e-07,0.04907161803713528,1586.6551981143202,3558530,17808.0,752,519,190,329,1364,0,0,0,17,0,0,0,1347,840,38,0,0,0,0.36608863198458574,0.04523809523809524,0.024616016374128247,10,1322.0,662.0,680144.0,1.2448210922787193,1.2448210922787193,0.9363507779349364,1.0,true
720714105002,Isabela,628,79,23,20,1.422401320800096e-07,0.03662420382165605,1690.6496807735323,4826996,25372.0,510,395,358,37,1355,0,0,0,0,0,0,0,1355,843,162,0,0,0,0.9063291139240506,0.19217081850533807,0.0,13,1018.0,523.0,457356.0,1.0659685863874346,1.0659685863874346,1.5247813411078717,1.0,true
720714105003,Isabela,1021,97,94,43,1.7170144592115326e-06,0.0920666013712047,1602.044220008159,4710934,22303.0,299,217,72,145,915,39,0,0,0,0,0,0,876,847,109,40,0,0,0.3317972350230415,0.17591499409681227,0.08161246976619196,7,976.0,435.0,2611296.0,1.2230576441102756,1.2230576441102756,1.7975206611570247,1.0,true
720714105004,Isabela,1864,250,138,89,1.3293944751352232e-06,0.0740343347639485,1644.824423322837,9082903,41316.0,1438,1152,847,305,2923,0,0,0,19,0,0,0,2904,2066,859,245,17,0,0.7352430555555556,0.542594385285576,0.012915837666722219,26,2533.0,1234.0,3087645.0,0.8178882789796578,0.8178882789796578,0.9120473022912047,1.0,true
720714106001,Isabela,883,0,35,0,2.6530860885471185e-07,0.039637599093997736,,0,,579,341,262,79,927,16,0,0,0,0,0,0,911,806,54,0,16,0,0.7683284457478006,0.08684863523573201,0.03392414313958936,12,915.0,420.0,1750555.0,1.2151394422310757,1.2151394422310757,0.9790209790209791,0.3711407241691628,true
720714106002,Isabela,1257,0,81,0,4.779026917653756e-07,0.06443914081145585,,0,13462.0,676,432,258,174,863,26,0,0,0,0,0,0,837,734,42,31,0,0,0.5972222222222222,0.0994550408719346,0.05843959670716692,9,1387.0,681.0,4204862.0,1.5027085590465872,1.5027085590465872,1.1055194805194806,1.0,true
720714106003,Isabela,1120,0,104,0,7.291600884436419e-07,0.09285714285714286,,0,,394,328,207,121,842,0,0,0,0,0,0,0,842,511,109,84,0,0,0.6310975609756098,0.3776908023483366,0.0,6,536.0,259.0,2860538.0,0.5788336933045356,0.5788336933045356,0.5307377049180327,0.09605131103345103,true
720714106004,Isabela,1928,0,211,0,1.7529972275547693e-06,0.10943983402489627,,0,25156.0,972,545,317,228,1547,0,37,0,0,0,0,0,1510,1029,274,43,0,0,0.581651376146789,0.3080660835762877,0.04669044784638543,14,1581.0,844.0,7170242.0,0.9547101449275363,0.9547101449275363,0.9346622369878184,0.7484016892223356,true
720714107011,Isabela,1177,0,106,0,1.2272331363664108e-06,0.09005947323704333,1576.7961694050325,962419,18583.0,547,377,271,106,920,0,0,0,0,0,0,0,920,674,140,22,0,0,0.7188328912466844,0.2403560830860534,0.0,15,1044.0,509.0,2698527.0,0.9413886384129847,0.9413886384129847,0.9585687382297552,0.6856391726881284,true
720714107012,Isabela,1112,0,47,0,2.814111749911652e-07,0.04226618705035971,1597.4589199511154,2868342,17482.0,757,477,316,161,1420,0,0,0,0,0,0,0,1420,1101,145,0,0,0,0.6624737945492662,0.13169845594913715,0.0,14,1321.0,625.0,825503.0,1.0177195685670262,1.0177195685670262,0.9286775631500743,1.0,true
720714107031,Isabela,1939,0,209,0,1.541121858114663e-06,0.10778751933986591,1582.6074051953963,293327,23833.0,1110,872,574,298,2511,0,0,0,0,0,0,0,2511,1894,352,259,0,22,0.658256880733945,0.3342133051742344,0.0,12,2097.0,946.0,3223442.0,1.1847457627118645,1.1847457627118645,1.1090269636576788,1.0,true
720714107032,Isabela,1646,0,195,0,2.0423157645056777e-06,0.11846901579586877,,0,17105.0,890,484,267,217,1323,0,0,0,0,29,0,0,1294,864,82,71,0,0,0.5516528925619835,0.17708333333333334,0.0428787959292225,5,479.0,207.0,775199.0,0.34214285714285714,0.34214285714285714,0.34557595993322204,0.033181069182575684,true
720714107041,Isabela,1574,0,132,0,1.7570696517101692e-06,0.08386277001270648,1630.5369647132256,1184308,9495.0,510,301,218,83,757,22,0,0,0,0,0,0,735,577,95,24,0,0,0.7242524916943521,0.20623916811091855,0.05643496454927943,15,1442.0,671.0,3171136.0,1.6075808249721293,1.6075808249721293,1.3287128712871288,1.0,true
720714107042,Isabela,1755,0,137,0,9.518469521193182e-07,0.07806267806267807,,0,29031.0,1063,826,638,188,2458,0,0,0,0,0,0,0,2458,1922,135,61,0,2,0.7723970944309927,0.10301768990634755,0.0,19,2098.0,991.0,3350244.0,1.11005291005291,1.11005291005291,1.2085365853658536,1.0,true
721270004001,San Juan,294,4,4,0,2.9708778163446064e-09,0.013605442176870748,1485.1961581303867,924722,19485.0,201,161,89,72,366,0,0,0,0,0,0,0,366,310,0,0,0,0,0.5527950310559007,0.0,0.0,6,321.0,166.0,66770.0,0.43673469387755104,0.43673469387755104,0.38875878220140514,1.0,true
721270004002,San Juan,199,16,18,5,5.5780122645323955e-08,0.09045226130653267,1485.0275839841195,1735324,20141.0,712,415,242,173,636,14,0,0,0,0,0,0,622,542,214,20,80,22,0.5831325301204819,0.6199261992619927,0.04305604999802215,10,752.0,671.0,50408.0,1.0532212885154062,1.0532212885154062,1.0403100775193799,1.0,true
721270005061,San Juan,394,31,23,13,1.3980860137418878e-07,0.0583756345177665,1523.6478132621746,60656,79444.0,617,406,330,76,1028,144,0,0,0,0,0,0,884,807,191,90,72,70,0.812807881773399,0.5241635687732342,0.2409120501445896,27,692.0,623.0,183772.0,0.7571115973741794,0.7571115973741794,0.8581267217630854,1.0,true
721270005062,San Juan,377,14,25,6,3.372577738981304e-07,0.06631299734748011,1588.912879233257,484096,51000.0,602,420,124,296,825,80,0,0,0,0,0,0,745,657,158,116,39,22,0.29523809523809524,0.5098934550989346,0.17513314967860416,25,652.0,625.0,208104.0,0.5970695970695971,0.5970695970695971,0.8289124668435013,1.0,true
721270006001,San Juan,30,11,12,9,5.974073948288697e-07,0.4,1618.3010318667477,1082100,,169,155,0,155,271,11,0,0,0,0,18,0,242,191,61,0,0,0,0.0,0.3193717277486911,0.19651148541005714,2,522.0,287.0,74481.0,,,11.958333333333334,1.0,true
721270006002,San Juan,274,1,25,1,1.0993476284763385e-06,0.09124087591240876,1741.2125003896606,1099308,43846.0,956,734,304,430,1599,79,2,0,1,0,18,0,1499,1245,259,295,194,35,0.4141689373297003,0.6289156626506024,0.11859741919687927,23,1456.0,752.0,619946.0,0.9726118904475618,0.9726118904475618,0.8392857142857143,1.0,true
721270007001,San Juan,132,6,21,5,1.0591786292900652e-06,0.1590909090909091,1722.9443256165034,194584,17865.0,434,319,207,112,633,0,0,0,0,0,0,0,633,610,210,79,6,0,0.6489028213166145,0.48360655737704916,0.0,13,667.0,346.0,242924.0,1.1889483065953654,1.1889483065953654,1.0914826498422714,0.7791794565848432,true
721270007002,San Juan,216,2,27,2,8.591570647724088e-07,0.125,1550.473310711128,599869,,778,542,204,338,1089,83,0,0,0,0,16,0,990,722,113,133,63,73,0.3763837638376384,0.5290858725761773,0.1675288657507541,18,1266.0,843.0,521842.0,0.6133720930232558,0.6133720930232558,1.172461752433936,1.0,true
721270009001,San Juan,50,1,6,1,8.634770315495611e-08,0.12,,0,,668,403,362,41,764,212,0,0,0,0,0,0,552,727,112,271,298,0,0.8982630272952854,0.936726272352132,0.4009758504426961,3,782.0,658.0,88217.0,0.9987228607918263,0.9987228607918263,1.007656967840735,1.0,true
721270009002,San Juan,144,2,3,0,1.2477221163257874e-08,0.020833333333333332,,0,,348,197,133,64,382,21,0,0,0,0,0,0,361,312,64,0,84,0,0.6751269035532995,0.47435897435897434,0.10390340177078494,9,594.0,484.0,135469.0,1.2829373650107991,1.2829373650107991,1.0755555555555556,1.0,true
721270009003,San Juan,233,4,17,1,2.2825679716056905e-07,0.07296137339055794,,0,77476.0,1548,1083,739,344,1701,266,0,0,180,0,0,68,1187,1563,616,114,176,67,0.6823638042474608,0.6225207933461292,0.47579025513573825,12,1348.0,1203.0,276013.0,0.7386301369863014,0.7386301369863014,0.9917559769167353,1.0,true
721270010011,San Juan,11,0,4,0,2.490500308830741e-07,0.36363636363636365,,0,59650.0,936,365,160,205,536,86,0,0,0,0,0,0,450,536,119,158,71,47,0.4383561643835616,0.7369402985074627,0.2694085542437068,1,667.0,1026.0,29076.0,1.884180790960452,1.884180790960452,1.615748031496063,1.0,true
721270010012,San Juan,123,3,13,2,1.1980549429070396e-07,0.10569105691056911,1670.2076530966272,132912,32645.0,738,601,109,492,979,66,0,0,47,0,0,0,866,928,195,86,67,39,0.18136439267886856,0.4170258620689655,0.21067546150467276,10,1094.0,718.0,116135.0,0.8696343402225755,0.8696343402225755,0.7613997879109226,1.0,true
721270010013,San Juan,104,2,7,2,4.7478107224623815e-08,0.0673076923076923,,0,83841.0,835,550,401,149,908,0,0,0,0,0,0,20,888,764,235,105,168,22,0.7290909090909091,0.693717277486911,0.04308253604766232,4,1022.0,618.0,88431.0,1.9883268482490273,1.9883268482490273,1.4609929078014185,1.0,true
721270010014,San Juan,99,0,18,0,4.0038002124705014e-07,0.18181818181818182,,0,,434,166,146,20,266,0,0,0,0,0,0,0,266,224,19,0,111,20,0.8795180722891566,0.6696428571428571,0.0,4,1093.0,759.0,142361.0,1.475033738191633,1.475033738191633,1.2524752475247525,1.0,true
721270010021,San Juan,29,0,9,0,5.644770515923159e-08,0.3103448275862069,1409.9374562009223,20535,,490,406,333,73,967,150,0,0,0,0,0,0,817,734,278,110,181,44,0.8201970443349754,0.8351498637602179,0.2621140875360526,2,785.0,494.0,45920.0,1.3604852686308493,1.3604852686308493,1.1330275229357798,1.0,true
721270010022,San Juan,226,11,23,9,2.2856587454316094e-07,0.10176991150442478,1562.2790553366483,558922,48537.0,905,688,481,207,851,116,0,0,0,0,0,0,735,851,304,287,47,31,0.6991279069767442,0.7861339600470035,0.23545949259943022,8,1279.0,900.0,153780.0,1.0191235059760957,1.0191235059760957,0.896414342629482,1.0,true
721270011001,San Juan,266,10,29,6,1.819016334476589e-07,0.10902255639097744,1590.8850335877498,1392738,62232.0,786,523,456,67,1134,131,0,0,88,0,0,21,894,882,359,168,92,23,0.8718929254302104,0.7278911564625851,0.3587789939935736,6,1123.0,725.0,134152.0,1.1401015228426397,1.1401015228426397,1.0182584269662922,1.0,true
721270011002,San Juan,419,26,24,16,2.3739642933264213e-07,0.057279236276849645,,0,,633,370,213,157,721,57,0,0,47,0,0,0,617,609,227,73,70,27,0.5756756756756757,0.6518883415435139,0.25718248464434323,18,688.0,569.0,192686.0,1.065015479876161,1.065015479876161,1.0576208178438662,1.0,true
721270012001,San Juan,487,25,43,21,3.457791907024378e-07,0.08829568788501027,1557.4241097809613,304820,60551.0,684,409,172,237,1004,334,0,0,47,0,0,0,623,657,331,39,0,0,0.42053789731051344,0.563165905631659,0.5020971889335091,20,817.0,700.0,363668.0,1.1875,1.1875,1.1419249592169658,0.9884297071414011,true
721270012002,San Juan,364,29,36,20,5.172505506588809e-07,0.0989010989010989,1535.2189947648674,213149,73482.0,872,494,365,129,1063,106,15,0,0,0,0,0,942,897,323,123,60,145,0.7388663967611336,0.725752508361204,0.20455782415269796,12,1052.0,713.0,297246.0,1.1509846827133479,1.1509846827133479,0.9418758256274768,1.0,true
721270013011,San Juan,123,2,5,2,7.047845013354194e-07,0.04065040650406504,1703.6215295325271,934035,8250.0,930,788,0,788,1499,0,0,0,0,0,0,0,1499,1027,58,0,0,0,0.0,0.05647517039922103,0.0,7,1873.0,878.0,195577.0,0.9724818276220145,0.9724818276220145,0.9051546391752577,1.0,true
721270013021,San Juan,50,0,3,0,3.21843660240978e-08,0.06,1610.322943911481,195390,6010.0,248,229,0,229,447,0,0,0,0,0,0,0,447,200,11,0,0,0,0.0,0.055,0.0,2,802.0,406.0,66538.0,2.2402234636871508,2.2402234636871508,1.8454545454545455,1.0,true
721270013022,San Juan,62,0,0,0,0.0,0.0,1683.6208830479836,759839,2499.0,727,709,15,694,1395,0,0,0,0,0,0,0,1395,828,0,17,0,0,0.021156558533145273,0.020531400966183576,0.0,4,1273.0,592.0,86091.0,0.8021424070573409,0.8021424070573409,0.8,1.0,true
721270013023,San Juan,34,0,0,0,0.0,0.0,1682.0931703403257,247383,4092.0,344,311,0,311,661,0,0,0,0,0,0,0,661,310,11,0,0,0,0.0,0.035483870967741936,0.0,2,810.0,385.0,45061.0,0.7092819614711033,0.7092819614711033,0.8244111349036403,1.0,true
721270013024,San Juan,78,0,1,0,3.593225070834218e-09,0.01282051282051282,1646.151120045369,358788,5064.0,622,585,12,573,1274,0,0,0,0,0,0,0,1274,600,0,0,0,0,0.020512820512820513,0.0,0.0,2,1004.0,512.0,73055.0,1.0524109014675052,1.0524109014675052,1.0199203187250996,1.0,true
721270014001,San Juan,247,5,7,4,1.2150605188353627e-08,0.02834008097165992,1537.1203377274996,249772,,292,175,97,78,397,39,0,0,0,0,0,0,358,321,76,0,0,0,0.5542857142857143,0.2367601246105919,0.1771726233907962,12,418.0,275.0,78992.0,1.1389645776566757,1.1389645776566757,0.7902298850574713,1.0,true
721270014002,San Juan,268,0,0,0,0.0,0.0,1646.9566219193207,241263,24926.0,387,295,84,211,630,14,0,0,0,0,0,0,616,485,138,73,0,13,0.2847457627118644,0.4618556701030928,0.04345679012345682,10,525.0,348.0,77795.0,0.8333333333333334,0.8333333333333334,0.7565217391304347,1.0,true
721270015001,San Juan,477,11,25,5,9.691178543197002e-08,0.05241090146750524,1624.5197271679788,2832453,17212.0,898,653,156,497,1222,53,0,0,72,0,34,0,1063,992,137,91,101,66,0.23889739663093415,0.39818548387096775,0.23717256730802716,17,974.0,713.0,147713.0,1.0484391819160388,1.0484391819160388,1.0273775216138328,1.0,true
721270015002,San Juan,213,9,19,6,5.887100915191415e-07,0.0892018779342723,1537.8494893539328,692751,18966.0,584,415,156,259,579,24,0,0,0,0,28,0,527,545,176,51,40,11,0.3759036144578313,0.5100917431192661,0.16749741230935344,10,945.0,771.0,116926.0,0.9487951807228916,0.9487951807228916,0.9722572509457755,1.0,true
721270016001,San Juan,157,4,3,1,9.465939904619758e-09,0.01910828025477707,1537.3373963110498,97997,41224.0,862,774,428,346,1275,32,29,0,0,0,1,0,1213,1078,487,102,134,66,0.5529715762273901,0.7319109461966605,0.09374240676662815,12,1025.0,808.0,120532.0,1.0406091370558375,1.0406091370558375,1.0266836086404065,1.0,true
721270016002,San Juan,189,7,17,6,4.4253796454070747e-07,0.08994708994708994,1476.7530956643016,516662,65932.0,1908,1289,596,693,1829,142,0,0,0,0,0,0,1687,1666,727,288,117,99,0.46237393328161364,0.7388955582232893,0.14322077243463172,8,2438.0,1774.0,216101.0,1.7013258897418004,1.7013258897418004,1.6533084808946878,1.0,true
721270018001,San Juan,305,5,3,1,1.64420380444849e-08,0.009836065573770493,,0,58083.0,824,557,382,175,1279,0,16,0,0,0,0,0,1263,1067,237,219,83,0,0.6858168761220825,0.5051546391752577,0.024706557666668072,17,1145.0,821.0,271591.0,0.9828326180257511,0.9828326180257511,0.857889237199582,1.0,true
721270018002,San Juan,264,3,10,2,3.711750439053607e-07,0.03787878787878788,1280.8417649263904,15589,,588,417,258,159,835,0,0,0,0,0,0,0,835,701,264,82,76,25,0.6187050359712231,0.637660485021398,0.0,22,900.0,651.0,180719.0,1.0909090909090908,1.0909090909090908,0.918194640338505,1.0,true
721270019001,San Juan,116,13,18,10,1.275820223213431e-07,0.15517241379310345,1528.4157846987528,396380,,619,526,385,141,1235,40,14,0,0,0,0,32,1149,1095,542,145,106,42,0.7319391634980988,0.7625570776255708,0.13257322690094897,6,901.0,567.0,163855.0,0.9911991199119912,0.9911991199119912,0.9725557461406518,1.0,true
721270019002,San Juan,154,14,12,6,9.643592126922958e-08,0.07792207792207792,1614.36767578125,718,90481.0,459,299,254,45,698,0,0,0,0,0,17,0,681,638,222,173,67,22,0.8494983277591973,0.7586206896551724,0.04752424035927438,7,575.0,356.0,87500.0,1.1274509803921569,1.1274509803921569,0.8967254408060453,1.0,true
721270019003,San Juan,177,7,7,3,3.5652439217451104e-08,0.03954802259887006,1546.3768466054087,79291,41429.0,534,384,309,75,682,12,0,0,0,0,0,0,670,613,245,136,80,0,0.8046875,0.7520391517128875,0.0345714261143264,7,700.0,514.0,90486.0,1.1804384485666104,1.1804384485666104,1.0532786885245902,1.0,true
721270019004,San Juan,168,7,27,7,1.8881774974388366e-07,0.16071428571428573,1436.100960959024,285904,81842.0,818,634,479,155,1231,17,0,0,0,0,0,0,1214,1104,495,180,109,54,0.7555205047318612,0.7590579710144928,0.027238394019642787,7,1292.0,883.0,158025.0,1.1745454545454546,1.1745454545454546,0.9504843918191603,1.0,true
721270020021,San Juan,370,2,3,2,1.740406739582556e-08,0.008108108108108109,1518.5124644997272,27816,28750.0,762,501,305,196,1178,42,18,0,0,0,0,0,1118,948,286,122,41,67,0.6087824351297405,0.5443037974683544,0.09776865626468279,17,874.0,645.0,137038.0,0.9678848283499446,0.9678848283499446,0.8739837398373984,1.0,true
721270021001,San Juan,286,2,9,2,3.5187719611171174e-08,0.03146853146853147,1510.5791530361055,160153,30985.0,673,349,182,167,556,9,61,0,0,0,0,19,467,469,82,107,33,23,0.5214899713467048,0.5223880597014925,0.2810542932560426,12,637.0,602.0,140746.0,0.9231884057971015,0.9231884057971015,0.7698209718670077,1.0,true
721270021002,San Juan,380,4,17,4,5.17405573549648e-07,0.04473684210526316,,0,17969.0,385,213,68,145,246,12,0,0,0,0,0,0,234,219,44,9,7,0,0.3192488262910798,0.273972602739726,0.09280190362879237,18,620.0,542.0,351961.0,1.627296587926509,1.627296587926509,1.6676923076923076,1.0,true
721270022001,San Juan,235,12,7,6,7.611784272348519e-08,0.029787234042553193,,0,23750.0,535,390,146,244,718,29,0,0,0,0,0,0,689,520,199,93,0,21,0.37435897435897436,0.6019230769230769,0.07751724458997056,11,668.0,489.0,132619.0,1.394572025052192,1.394572025052192,1.0124223602484472,1.0,true
721270022002,San Juan,242,2,4,2,1.0988943800256463e-07,0.01652892561983471,,0,32171.0,395,263,150,113,470,0,0,0,0,0,0,0,470,397,96,0,0,6,0.5703422053231939,0.25692695214105793,0.0,7,659.0,409.0,112224.0,0.8881401617250674,0.8881401617250674,0.9533799533799534,1.0,true
721270023001,San Juan,310,3,28,1,1.3938489150102804e-07,0.09032258064516129,1592.0885293340716,722198,22102.0,527,338,167,171,802,0,8,0,0,0,0,0,794,609,112,27,0,34,0.4940828402366864,0.28407224958949095,0.019751120950740386,16,780.0,482.0,169725.0,1.3379073756432247,1.3379073756432247,1.1080459770114943,1.0,true
721270023002,San Juan,259,5,7,2,7.880410558441693e-08,0.02702702702702703,1649.5665539212882,202958,7545.0,346,214,68,146,440,0,0,0,0,0,0,0,440,296,59,31,0,0,0.3177570093457944,0.30405405405405406,0.0,22,483.0,386.0,199807.0,1.6484641638225257,1.6484641638225257,0.9772151898734177,1.0,true
721270024001,San Juan,235,7,28,6,1.5815412705894583e-07,0.11914893617021277,1525.5631968599346,273610,28627.0,897,668,311,357,1274,7,0,0,0,0,0,0,1267,1064,268,117,56,0,0.4655688622754491,0.4144736842105263,0.010928631807752609,10,1326.0,879.0,134545.0,1.287378640776699,1.287378640776699,1.1312741312741312,1.0,true
721270024002,San Juan,299,11,80,7,1.7888054207159153e-06,0.26755852842809363,1534.2436389401105,333207,18313.0,568,300,126,174,1120,16,0,0,0,0,14,0,1090,495,181,51,9,60,0.42,0.6080808080808081,0.052493622448979704,19,1251.0,503.0,321302.0,1.3322683706070289,1.3322683706070289,1.3098958333333333,1.0,true
721270025001,San Juan,256,1,19,1,5.249588843361893e-08,0.07421875,1399.1682521473672,21078,,289,211,118,93,362,0,0,0,0,0,0,0,362,302,95,16,0,0,0.5592417061611374,0.3675496688741722,0.0,9,526.0,331.0,75739.0,0.9100346020761245,0.9100346020761245,0.9118457300275482,1.0,true
