tract_geoid,municipio,building_count,occupied_h3_cell_count,nsrdb_site_count,osm_pv_count,detected_pv_count,any_pv_signal_count,overlap_count,total_detected_area_deg2,osm_pv_rate,osm_labeled_buildings_per_1000,detected_pv_rate,detected_pv_buildings_per_1000,any_pv_signal_rate,any_pv_evidence_buildings_per_1000,nsrdb_multiyear_ghi_mean,nsrdb_multiyear_dni_mean,nsrdb_multiyear_dhi_mean,nsrdb_multiyear_air_temperature_mean,acs_vintage,median_household_income_usd,total_housing_units,tenure_total,tenure_owner_occupied,tenure_renter_occupied,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,language_population_5plus,spanish_speaking_18_64,spanish_english_well_18_64,spanish_english_not_well_18_64,spanish_english_not_at_all_18_64,pct_owner_occupied,pct_bachelor_plus,pct_spanish_speaking_18_64,pct_spanish_english_well_18_64,pct_spanish_english_not_well_18_64,pct_spanish_english_not_at_all_18_64,cdc_svi_2020_location,cdc_svi_2020_overall_percentile,urban_block_count,total_urban_pop,total_urban_housing_units,urban_land_area_m2,pct_urban_pop,pct_urban_population,pct_urban_housing_units,pct_urban_land_area,is_urban
72127009901,San Juan,1210,114,2,0,110,110,0,6.777894381014336e-07,0.0,0.0,0.09090909090909091,90.9090909090909,0.09090909090909091,90.9090909090909,218.36355828949567,207.68858789583777,84.81029454622953,27.900005512282295,2024,52639.0,1733,1445,896,549,2486,720,393,251,127,3319,1555,545,68,250,0.6200692041522491,0.5997586484312148,0.4685146128351913,0.3504823151125402,0.04372990353697749,0.1607717041800643,"Census Tract 99.01, San Juan Municipio, Puerto Rico",37.74,37,3492.0,1613.0,1123274.0,1.175361831033322,1.175361831033322,1.101023890784983,1.0,true
72127009902,San Juan,2049,205,3,0,65,65,0,3.914781367322472e-07,0.0,0.0,0.0317227916056613,31.7227916056613,0.0317227916056613,31.7227916056613,218.4083789252131,212.19052927267023,81.73079109311439,27.546494907453067,2024,45533.0,2093,1765,1226,539,3363,842,215,28,166,4537,2716,547,677,821,0.6946175637393768,0.3719892952720785,0.5986334582323121,0.20139911634756996,0.24926362297496318,0.3022827687776141,"Census Tract 99.02, San Juan Municipio, Puerto Rico",11.5,35,4182.0,2029.0,2127205.0,0.980309423347398,0.980309423347398,0.9675727229375298,1.0,true
72127009903,San Juan,2206,222,3,0,160,160,0,1.2162743042822666e-06,0.0,0.0,0.07252946509519492,72.52946509519492,0.07252946509519492,72.52946509519492,218.29112326073636,209.61248327377075,83.80917056293576,27.696906891028526,2024,62417.0,2086,1747,1598,149,3233,1278,545,298,144,3964,1981,425,85,273,0.9147109330280481,0.7005876894525209,0.49974772956609487,0.21453811206461385,0.042907622412922765,0.13780918727915195,"Census Tract 99.03, San Juan Municipio, Puerto Rico",5.3100000000000005,61,4927.0,2206.0,2354487.0,1.1795547043332535,1.1795547043332535,1.078201368523949,1.0,true
72127009904,San Juan,559,55,2,1,56,57,0,4.485006301665758e-07,0.0017889087656529517,1.7889087656529516,0.1001788908765653,100.17889087656529,0.10196779964221825,101.96779964221825,218.30377871809398,209.69789271444245,83.7622156769374,27.6855052144391,2024,70934.0,1137,927,820,107,1735,832,272,204,148,1959,1086,281,148,26,0.8845738942826321,0.839193083573487,0.554364471669219,0.2587476979742173,0.13627992633517497,0.02394106813996317,"Census Tract 99.04, San Juan Municipio, Puerto Rico",12.8,19,1977.0,1037.0,585802.0,1.0640473627556513,1.0640473627556513,0.9727954971857411,1.0,true
72127010002,San Juan,2014,207,4,0,232,232,0,2.132557004410868e-06,0.0,0.0,0.11519364448857994,115.19364448857993,0.11519364448857994,115.19364448857993,219.53527491595648,212.65534662169512,82.82595429567662,27.651166778550508,2024,85633.0,2440,2217,1776,441,3941,1724,1007,398,201,4925,2873,770,206,64,0.8010825439783491,0.84496320730779,0.5833502538071066,0.26801253045596934,0.07170205360250609,0.022276366167768884,"Census Tract 100.02, San Juan Municipio, Puerto Rico",1.3,31,5012.0,2258.0,2248104.0,1.163146901833372,1.163146901833372,1.1228244654400796,1.0,true
72127010012,San Juan,1892,162,3,0,147,147,0,9.112897906872018e-07,0.0,0.0,0.0776955602536998,77.69556025369978,0.0776955602536998,77.69556025369978,221.6186384307613,216.0642164736112,82.18303260828856,27.736804593787912,2024,57461.0,2723,2326,1608,718,4134,1410,573,147,267,5188,3045,1042,324,400,0.6913155631986242,0.5798258345428157,0.5869313801079414,0.342200328407225,0.10640394088669951,0.13136288998357964,"Census Tract 100.12, San Juan Municipio, Puerto Rico",12.04,51,5192.0,2482.0,1542442.0,1.0834724540901504,1.0834724540901504,0.9288922155688623,1.0,true
72127010022,San Juan,1452,175,2,0,117,117,0,9.044371092595273e-07,0.0,0.0,0.08057851239669421,80.57851239669421,0.08057851239669421,80.57851239669421,222.52176041305086,217.42644942622698,81.63515554901466,27.896621568980805,2024,55733.0,1611,1355,1006,349,2335,746,414,196,59,3076,1890,705,423,119,0.7424354243542436,0.6059957173447538,0.6144343302990898,0.373015873015873,0.22380952380952382,0.06296296296296296,"Census Tract 100.22, San Juan Municipio, Puerto Rico",2.4899999999999998,39,3241.0,1556.0,1832332.0,1.1751269035532994,1.1751269035532994,0.9974358974358974,1.0,true
72127010032,San Juan,1367,112,1,0,90,90,0,5.343624774665957e-07,0.0,0.0,0.06583760058522312,65.83760058522311,0.06583760058522312,65.83760058522311,221.12036294419576,215.35053212298257,82.34121659555267,27.70989280456625,2024,18396.0,2762,2330,977,1353,3741,898,252,138,63,4946,3259,970,309,1532,0.41931330472103007,0.3611333867949746,0.658916295996765,0.29763731205891375,0.09481436023320036,0.4700828474992329,"Census Tract 100.32, San Juan Municipio, Puerto Rico",80.91000000000001,29,5461.0,2493.0,1199838.0,1.1047946591138984,1.1047946591138984,1.0685812258894127,1.0,true
72127010043,San Juan,995,76,3,0,70,70,0,3.8417596362935105e-07,0.0,0.0,0.07035175879396985,70.35175879396985,0.07035175879396985,70.35175879396985,222.92207838512704,218.01789208526438,81.43383910704814,27.950260546921562,2024,59301.0,1019,851,673,178,1528,378,342,190,105,1832,981,177,122,60,0.790834312573443,0.6642670157068062,0.5354803493449781,0.18042813455657492,0.12436289500509684,0.06116207951070336,"Census Tract 100.43, San Juan Municipio, Puerto Rico",3.8,41,2192.0,1041.0,744679.0,0.9746554024010672,0.9746554024010672,1.0175953079178885,1.0,true
72127010044,San Juan,978,93,2,0,87,87,0,5.056761991765946e-07,0.0,0.0,0.08895705521472393,88.95705521472392,0.08895705521472393,88.95705521472392,220.9012478403889,214.88148023829976,82.47178471456616,27.71347401323523,2024,41440.0,2145,1727,1340,387,2791,772,534,259,180,3313,2129,744,168,228,0.7759119861030689,0.6252239340738087,0.6426199818895261,0.3494598403006106,0.07891028651949272,0.10709253170502583,"Census Tract 100.44, San Juan Municipio, Puerto Rico",21.69,13,4228.0,2065.0,937755.0,1.257210823669343,1.257210823669343,1.0914376321353065,1.0,true
72127010045,San Juan,2458,446,4,0,110,110,0,7.00318275077251e-07,0.0,0.0,0.044751830756712775,44.75183075671278,0.044751830756712775,44.75183075671278,221.17364710436976,218.20523434189943,80.45528294934849,27.303634529986166,2024,36913.0,1668,1390,1043,347,2710,496,77,275,46,3152,1710,573,99,464,0.7503597122302158,0.3298892988929889,0.5425126903553299,0.3350877192982456,0.05789473684210526,0.27134502923976606,"Census Tract 100.45, San Juan Municipio, Puerto Rico",10.09,29,3804.0,1697.0,6668964.0,1.271815446339017,1.271815446339017,0.9866279069767442,1.0,true
72127010046,San Juan,1789,273,3,0,60,60,0,3.199872859939517e-07,0.0,0.0,0.03353828954723309,33.53828954723309,0.03353828954723309,33.53828954723309,221.18534495073632,217.13549694423813,81.22837263337738,27.541524312969013,2024,27470.0,1981,1648,1167,481,3213,523,333,69,167,3892,2314,954,601,401,0.7081310679611651,0.33986928104575165,0.5945529290853032,0.41227312013828865,0.25972342264477094,0.17329299913569576,"Census Tract 100.46, San Juan Municipio, Puerto Rico",65.84,23,3592.0,1752.0,4013162.0,0.8167348794906776,0.8167348794906776,0.9035585353274884,1.0,true
72127010100,San Juan,4075,620,4,0,263,263,0,1.9595008031786622e-06,0.0,0.0,0.0645398773006135,64.5398773006135,0.0645398773006135,64.5398773006135,219.76981669872416,214.84763341618532,81.52002796690873,27.28782943579451,2024,63006.0,2944,2336,1889,447,4655,1590,470,333,411,6282,3769,1161,492,154,0.8086472602739726,0.6023630504833513,0.5999681630054123,0.30803926771026796,0.13053860440435128,0.04085964446802866,"Census Tract 101, San Juan Municipio, Puerto Rico",5.42,50,7645.0,3199.0,8509922.0,1.0652083043054201,1.0652083043054201,1.1228501228501229,1.0,true
72127010200,San Juan,3893,597,3,0,138,138,0,9.190764456320815e-07,0.0,0.0,0.0354482404315438,35.448240431543795,0.0354482404315438,35.448240431543795,219.58386721321978,215.12698130170958,80.91682172230495,27.321546720783896,2024,27346.0,2540,2136,1330,806,4118,824,212,24,128,5490,3044,781,510,1169,0.6226591760299626,0.28848955803788245,0.5544626593806922,0.25657030223390276,0.16754270696452037,0.3840341655716163,"Census Tract 102, San Juan Municipio, Puerto Rico",15.509999999999998,62,5659.0,2588.0,8775420.0,0.9289231779382797,0.9289231779382797,0.934971098265896,1.0,true
72127010500,San Juan,601,157,4,28,65,74,19,1.3883075182123447e-06,0.04658901830282862,46.58901830282862,0.10815307820299501,108.153078202995,0.12312811980033278,123.12811980033278,234.4063790090723,241.73085856237725,74.79702896620847,28.165084073877477,2024,62633.0,3233,2173,1100,1073,3313,1165,769,272,38,3939,2619,932,329,81,0.5062126092959043,0.677331723513432,0.6648895658796649,0.3558610156548301,0.1256204658266514,0.030927835051546393,"Census Tract 105, San Juan Municipio, Puerto Rico",1.1900000000000002,50,5142.0,3219.0,2811388.0,1.500437700612781,1.500437700612781,1.229564553093965,1.0,true
72127980000,San Juan,160,49,3,0,11,11,0,5.802411524781184e-08,0.0,0.0,0.06875,68.75,0.06875,68.75,224.91651708296325,221.36136661730862,81.06665921324105,28.03535591686893,2024,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9800, San Juan Municipio, Puerto Rico",0.98,4,6.0,7.0,1244366.0,0.8571428571428571,0.8571428571428571,1.0,1.0,true
72127980101,San Juan,80,28,1,1,5,5,1,1.083932370156561e-07,0.0125,12.5,0.0625,62.5,0.0625,62.5,233.89426532496358,241.031849225954,74.85937454328993,28.1728760350611,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.01, San Juan Municipio, Puerto Rico",,2,0.0,0.0,545707.0,,,,1.0,true
72127980102,San Juan,55,18,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.08217147048768,232.26891581352015,78.05661161800877,28.14867289121044,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.02, San Juan Municipio, Puerto Rico",,1,0.0,0.0,242072.0,,,,1.0,true
72127980103,San Juan,64,34,2,2,3,4,1,1.958822106353722e-08,0.03125,31.25,0.046875,46.875,0.0625,62.5,233.86655118236092,240.97884037374232,74.8737782631855,28.172000496630503,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.03, San Juan Municipio, Puerto Rico",88.61,5,8.0,3.0,626818.0,0.010973936899862825,0.010973936899862825,0.009316770186335404,1.0,true
72127980104,San Juan,663,120,2,0,6,6,0,1.037131973862927e-07,0.0,0.0,0.00904977375565611,9.049773755656108,0.00904977375565611,9.049773755656108,232.32437708321643,238.02191496180802,75.67899699896608,28.117047256248334,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.04, San Juan Municipio, Puerto Rico",,11,3.0,1.0,1590161.0,,,,1.0,true
72127980105,San Juan,38,15,1,0,3,3,0,2.3871214067356084e-08,0.0,0.0,0.07894736842105263,78.94736842105263,0.07894736842105263,78.94736842105263,240.80930160334194,256.7601490568158,69.0038015436357,28.130165050581216,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.05, San Juan Municipio, Puerto Rico",,2,2.0,0.0,256589.0,,,,0.9792165168775163,true
72127980107,San Juan,29,11,1,1,3,4,0,9.657790900422938e-09,0.034482758620689655,34.48275862068966,0.10344827586206896,103.44827586206897,0.13793103448275862,137.93103448275863,240.809301603342,256.7601490568158,69.00380154363569,28.130165050581212,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.07, San Juan Municipio, Puerto Rico",,2,4.0,3.0,95354.0,,,,0.8882451025141824,true
72127980108,San Juan,198,52,1,8,9,11,6,1.8466128820766164e-07,0.04040404040404041,40.4040404040404,0.045454545454545456,45.45454545454545,0.05555555555555555,55.55555555555556,240.8093016033429,256.76014905681456,69.00380154363536,28.130165050581144,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9801.08, San Juan Municipio, Puerto Rico",,1,4.0,2.0,747136.0,,,,1.0,true
72127980200,San Juan,28,13,1,0,2,2,0,1.5811878225381323e-08,0.0,0.0,0.07142857142857142,71.42857142857143,0.07142857142857142,71.42857142857143,240.809301603342,256.7601490568158,69.00380154363569,28.130165050581212,2024,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9802, San Juan Municipio, Puerto Rico",57.809999999999995,3,30.0,12.0,229871.0,0.7692307692307693,0.7692307692307693,1.2,1.0,true
72127980300,San Juan,32,15,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.3178907611775,247.39640575820135,73.17471436680812,28.122086434506425,2024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Census Tract 9803, San Juan Municipio, Puerto Rico",,6,0.0,0.0,242257.0,,,,1.0,true
